Station Name,Latitude,Longitude
A08449,47.40610273,-122.8929058
A08450,47.40608958,-122.8796516
A08451,47.4060749,-122.8663974
A08452,47.40605869,-122.8531432
A08453,47.40604094,-122.8398891
A08454,47.40602167,-122.8266349
A08455,47.40600086,-122.8133808
A08456,47.40597852,-122.8001266
A08457,47.40595464,-122.7868725
A08458,47.40592924,-122.7736184
A08459,47.4059023,-122.7603644
A08460,47.40587383,-122.7471103
A08461,47.40584382,-122.7338563
A08462,47.40581229,-122.7206023
A08463,47.40577922,-122.7073483
A08464,47.40574462,-122.6940943
A08465,47.40570849,-122.6808404
A08466,47.40567082,-122.6675865
A08467,47.40563162,-122.6543326
A08468,47.4055909,-122.6410787
A08469,47.40554863,-122.6278249
A08470,47.40550484,-122.6145711
A08471,47.40545951,-122.6013173
A08472,47.40541266,-122.5880636
A08473,47.40536427,-122.5748099
A08474,47.40531434,-122.5615562
A08475,47.40526289,-122.5483026
A08476,47.4052099,-122.535049
A08477,47.40515538,-122.5217955
A08478,47.40509933,-122.508542
A08479,47.40504175,-122.4952885
A08480,47.40498263,-122.4820351
A08481,47.40492198,-122.4687817
A08482,47.4048598,-122.4555283
A08483,47.40479609,-122.442275
A08484,47.40473085,-122.4290218
A08485,47.40466407,-122.4157686
A08486,47.40459576,-122.4025154
A08487,47.40452592,-122.3892623
A08488,47.40445455,-122.3760093
A08489,47.40438165,-122.3627563
A08490,47.40430721,-122.3495033
A08491,47.40423124,-122.3362504
A08492,47.40415374,-122.3229976
A08493,47.40407471,-122.3097448
A08494,47.40399415,-122.296492
A08495,47.40391205,-122.2832394
A08496,47.40382842,-122.2699868
A08497,47.40374326,-122.2567342
A08498,47.40365657,-122.2434817
A08499,47.40356835,-122.2302293
A08500,47.40347859,-122.2169769
A08501,47.40338731,-122.2037246
A08502,47.40329449,-122.1904724
A08503,47.40320014,-122.1772202
A08504,47.40310425,-122.1639681
A08505,47.40300684,-122.1507161
A08506,47.40290789,-122.1374641
A08507,47.40280742,-122.1242122
A08508,47.40270541,-122.1109604
A08509,47.40260187,-122.0977087
A08510,47.40249679,-122.084457
A08511,47.40239019,-122.0712054
A08512,47.40228205,-122.0579539
A08513,47.40217239,-122.0447024
A08514,47.40206119,-122.0314511
A08515,47.40194846,-122.0181998
A08516,47.4018342,-122.0049486
A08517,47.4017184,-121.9916975
A08518,47.40160108,-121.9784464
A08519,47.40148222,-121.9651955
A08520,47.40136184,-121.9519446
A08521,47.40123992,-121.9386938
A08522,47.40111647,-121.9254431
A08523,47.40099149,-121.9121925
A08524,47.40086497,-121.898942
A08525,47.40073693,-121.8856916
A08526,47.40060735,-121.8724413
A08527,47.40047625,-121.859191
A08528,47.40034361,-121.8459409
A08529,47.40020944,-121.8326908
A08530,47.40007374,-121.8194409
A08531,47.39993651,-121.806191
A08532,47.39979775,-121.7929413
A08533,47.39965745,-121.7796916
A08534,47.39951563,-121.7664421
A08535,47.39937228,-121.7531926
A08536,47.39922739,-121.7399433
A08537,47.39908097,-121.726694
A08538,47.39893302,-121.7134449
A08539,47.39878355,-121.7001958
A08540,47.39863254,-121.6869469
A08541,47.39848,-121.6736981
A08542,47.39832592,-121.6604494
A08543,47.39817032,-121.6472008
A08544,47.39801319,-121.6339523
A08545,47.39785453,-121.6207039
A08546,47.39769433,-121.6074556
A08547,47.39753261,-121.5942075
A08548,47.39736935,-121.5809594
A08549,47.39720457,-121.5677115
A08550,47.39703825,-121.5544637
A08551,47.39687041,-121.5412161
A08552,47.39670103,-121.5279685
A08553,47.39653012,-121.5147211
A08554,47.39635768,-121.5014737
A08555,47.39618372,-121.4882266
A08556,47.39600822,-121.4749795
A08557,47.39583119,-121.4617326
A08558,47.39565263,-121.4484857
A08559,47.39547254,-121.4352391
A08560,47.39529092,-121.4219925
A08561,47.39510777,-121.4087461
A08562,47.39492309,-121.3954998
A08563,47.39473688,-121.3822536
A08564,47.39454914,-121.3690076
A08565,47.39435988,-121.3557617
A08566,47.39416908,-121.3425159
A08567,47.39397675,-121.3292703
A08568,47.39378289,-121.3160248
A08569,47.3935875,-121.3027795
A08570,47.39339058,-121.2895343
A08571,47.39319213,-121.2762892
A08572,47.39299216,-121.2630443
A08573,47.39279065,-121.2497995
A08574,47.39258761,-121.2365549
A08575,47.39238305,-121.2233104
A08576,47.39217695,-121.210066
A08577,47.39196932,-121.1968218
A08578,47.39176017,-121.1835778
A08579,47.39154948,-121.1703339
A08580,47.39133727,-121.1570901
A08581,47.41495662,-123.2110428
A08582,47.41498026,-123.1977864
A08583,47.41500236,-123.18453
A08584,47.41502293,-123.1712736
A08585,47.41504197,-123.1580172
A08586,47.41505947,-123.1447607
A08587,47.41507545,-123.1315043
A08588,47.41508988,-123.1182479
A08589,47.41510279,-123.1049914
A08590,47.41511416,-123.0917349
A08591,47.41512401,-123.0784784
A08592,47.41513231,-123.065222
A08593,47.41513909,-123.0519655
A08594,47.41514433,-123.038709
A08595,47.41514804,-123.0254525
A08596,47.41515022,-123.012196
A08597,47.41515086,-122.9989395
A08598,47.41514997,-122.985683
A08599,47.41514755,-122.9724265
A08600,47.4151436,-122.95917
A08601,47.41513811,-122.9459135
A08602,47.41513109,-122.932657
A08603,47.41512253,-122.9194005
A08604,47.41511245,-122.906144
A08605,47.41510083,-122.8928876
A08606,47.41508768,-122.8796311
A08607,47.41507299,-122.8663747
A08608,47.41505678,-122.8531182
A08609,47.41503902,-122.8398618
A08610,47.41501974,-122.8266054
A08611,47.41499893,-122.813349
A08612,47.41497658,-122.8000926
A08613,47.4149527,-122.7868362
A08614,47.41492728,-122.7735799
A08615,47.41490033,-122.7603235
A08616,47.41487185,-122.7470672
A08617,47.41484184,-122.7338109
A08618,47.4148103,-122.7205547
A08619,47.41477722,-122.7072984
A08620,47.41474261,-122.6940422
A08621,47.41470646,-122.680786
A08622,47.41466879,-122.6675298
A08623,47.41462958,-122.6542737
A08624,47.41458884,-122.6410176
A08625,47.41454656,-122.6277615
A08626,47.41450275,-122.6145054
A08627,47.41445741,-122.6012494
A08628,47.41441054,-122.5879934
A08629,47.41436213,-122.5747375
A08630,47.4143122,-122.5614816
A08631,47.41426073,-122.5482257
A08632,47.41420772,-122.5349698
A08633,47.41415319,-122.521714
A08634,47.41409712,-122.5084583
A08635,47.41403952,-122.4952025
A08636,47.41398038,-122.4819468
A08637,47.41391971,-122.4686912
A08638,47.41385752,-122.4554356
A08639,47.41379378,-122.44218
A08640,47.41372852,-122.4289245
A08641,47.41366172,-122.4156691
A08642,47.41359339,-122.4024137
A08643,47.41352353,-122.3891583
A08644,47.41345214,-122.375903
A08645,47.41337921,-122.3626477
A08646,47.41330475,-122.3493925
A08647,47.41322876,-122.3361374
A08648,47.41315123,-122.3228823
A08649,47.41307218,-122.3096272
A08650,47.41299159,-122.2963722
A08651,47.41290947,-122.2831173
A08652,47.41282581,-122.2698624
A08653,47.41274062,-122.2566076
A08654,47.41265391,-122.2433529
A08655,47.41256566,-122.2300982
A08656,47.41247587,-122.2168436
A08657,47.41238456,-122.203589
A08658,47.41229171,-122.1903345
A08659,47.41219733,-122.1770801
A08660,47.41210142,-122.1638257
A08661,47.41200397,-122.1505714
A08662,47.41190499,-122.1373172
A08663,47.41180449,-122.1240631
A08664,47.41170244,-122.110809
A08665,47.41159887,-122.097555
A08666,47.41149377,-122.0843011
A08667,47.41138713,-122.0710472
A08668,47.41127896,-122.0577934
A08669,47.41116926,-122.0445397
A08670,47.41105802,-122.0312861
A08671,47.41094526,-122.0180326
A08672,47.41083096,-122.0047791
A08673,47.41071513,-121.9915258
A08674,47.41059777,-121.9782725
A08675,47.41047888,-121.9650193
A08676,47.41035845,-121.9517661
A08677,47.41023649,-121.9385131
A08678,47.41011301,-121.9252601
A08679,47.40998799,-121.9120073
A08680,47.40986143,-121.8987545
A08681,47.40973335,-121.8855018
A08682,47.40960373,-121.8722493
A08683,47.40947259,-121.8589968
A08684,47.40933991,-121.8457444
A08685,47.4092057,-121.8324921
A08686,47.40906995,-121.8192398
A08687,47.40893268,-121.8059877
A08688,47.40879387,-121.7927357
A08689,47.40865354,-121.7794838
A08690,47.40851167,-121.766232
A08691,47.40836827,-121.7529803
A08692,47.40822334,-121.7397287
A08693,47.40807687,-121.7264772
A08694,47.40792888,-121.7132258
A08695,47.40777935,-121.6999745
A08696,47.4076283,-121.6867233
A08697,47.40747571,-121.6734722
A08698,47.40732159,-121.6602213
A08699,47.40716594,-121.6469704
A08700,47.40700876,-121.6337197
A08701,47.40685004,-121.620469
A08702,47.4066898,-121.6072185
A08703,47.40652803,-121.5939681
A08704,47.40636472,-121.5807178
A08705,47.40619988,-121.5674677
A08706,47.40603351,-121.5542176
A08707,47.40586562,-121.5409677
A08708,47.40569619,-121.5277179
A08709,47.40552522,-121.5144682
A08710,47.40535273,-121.5012186
A08711,47.40517871,-121.4879692
A08712,47.40500316,-121.4747198
A08713,47.40482607,-121.4614706
A08714,47.40464746,-121.4482216
A08715,47.40446731,-121.4349726
A08716,47.40428564,-121.4217238
A08717,47.40410243,-121.4084752
A08718,47.40391769,-121.3952266
A08719,47.40373143,-121.3819782
A08720,47.40354363,-121.3687299
A08721,47.4033543,-121.3554818
A08722,47.40316344,-121.3422337
A08723,47.40297105,-121.3289859
A08724,47.40277713,-121.3157381
A08725,47.40258168,-121.3024905
A08726,47.4023847,-121.2892431
A08727,47.40218619,-121.2759958
A08728,47.40198615,-121.2627486
A08729,47.40178458,-121.2495016
A08730,47.40158148,-121.2362547
A08731,47.40137685,-121.2230079
A08732,47.40117069,-121.2097613
A08733,47.400963,-121.1965149
A08734,47.40075378,-121.1832686
A08735,47.40054303,-121.1700224
A08736,47.40033075,-121.1567764
A08737,47.42395466,-123.2110787
A08738,47.4239783,-123.1978201
A08739,47.42400041,-123.1845614
A08740,47.42402099,-123.1713028
A08741,47.42404004,-123.1580441
A08742,47.42405755,-123.1447854
A08743,47.42407352,-123.1315267
A08744,47.42408797,-123.118268
A08745,47.42410088,-123.1050093
A08746,47.42411225,-123.0917506
A08747,47.4241221,-123.0784918
A08748,47.42413041,-123.0652331
A08749,47.42413719,-123.0519743
A08750,47.42414243,-123.0387156
A08751,47.42414614,-123.0254568
A08752,47.42414832,-123.0121981
A08753,47.42414896,-122.9989393
A08754,47.42414807,-122.9856805
A08755,47.42414565,-122.9724218
A08756,47.42414169,-122.959163
A08757,47.42413621,-122.9459043
A08758,47.42412918,-122.9326455
A08759,47.42412063,-122.9193868
A08760,47.42411054,-122.906128
A08761,47.42409892,-122.8928693
A08762,47.42408576,-122.8796106
A08763,47.42407107,-122.8663519
A08764,47.42405485,-122.8530932
A08765,47.42403709,-122.8398345
A08766,47.4240178,-122.8265758
A08767,47.42399698,-122.8133172
A08768,47.42397462,-122.8000585
A08769,47.42395074,-122.7867999
A08770,47.42392531,-122.7735413
A08771,47.42389836,-122.7602827
A08772,47.42386987,-122.7470241
A08773,47.42383985,-122.7337656
A08774,47.42380829,-122.7205071
A08775,47.4237752,-122.7072486
A08776,47.42374058,-122.6939901
A08777,47.42370443,-122.6807316
A08778,47.42366674,-122.6674732
A08779,47.42362752,-122.6542148
A08780,47.42358676,-122.6409564
A08781,47.42354447,-122.6276981
A08782,47.42350065,-122.6144398
A08783,47.4234553,-122.6011815
A08784,47.42340841,-122.5879232
A08785,47.42335999,-122.574665
A08786,47.42331004,-122.5614068
A08787,47.42325855,-122.5481487
A08788,47.42320553,-122.5348906
A08789,47.42315097,-122.5216325
A08790,47.42309489,-122.5083745
A08791,47.42303727,-122.4951165
A08792,47.42297812,-122.4818586
A08793,47.42291743,-122.4686007
A08794,47.42285521,-122.4553428
A08795,47.42279146,-122.442085
A08796,47.42272618,-122.4288272
A08797,47.42265936,-122.4155695
A08798,47.42259101,-122.4023118
A08799,47.42252112,-122.3890542
A08800,47.42244971,-122.3757967
A08801,47.42237676,-122.3625391
A08802,47.42230227,-122.3492817
A08803,47.42222626,-122.3360243
A08804,47.42214871,-122.3227669
A08805,47.42206963,-122.3095096
A08806,47.42198901,-122.2962523
A08807,47.42190687,-122.2829952
A08808,47.42182318,-122.269738
A08809,47.42173797,-122.256481
A08810,47.42165123,-122.243224
A08811,47.42156295,-122.229967
A08812,47.42147314,-122.2167101
A08813,47.42138179,-122.2034533
A08814,47.42128891,-122.1901966
A08815,47.4211945,-122.1769399
A08816,47.42109856,-122.1636833
A08817,47.42100109,-122.1504267
A08818,47.42090208,-122.1371702
A08819,47.42080154,-122.1239138
A08820,47.42069947,-122.1106575
A08821,47.42059586,-122.0974012
A08822,47.42049072,-122.0841451
A08823,47.42038405,-122.070889
A08824,47.42027585,-122.0576329
A08825,47.42016611,-122.044377
A08826,47.42005484,-122.0311211
A08827,47.41994204,-122.0178653
A08828,47.41982771,-122.0046096
A08829,47.41971184,-121.991354
A08830,47.41959445,-121.9780984
A08831,47.41947552,-121.9648429
A08832,47.41935505,-121.9515876
A08833,47.41923306,-121.9383323
A08834,47.41910953,-121.9250771
A08835,47.41898447,-121.9118219
A08836,47.41885788,-121.8985669
A08837,47.41872975,-121.885312
A08838,47.4186001,-121.8720571
A08839,47.41846891,-121.8588024
A08840,47.41833619,-121.8455477
A08841,47.41820194,-121.8322932
A08842,47.41806615,-121.8190387
A08843,47.41792883,-121.8057843
A08844,47.41778998,-121.7925301
A08845,47.4176496,-121.7792759
A08846,47.41750769,-121.7660218
A08847,47.41736425,-121.7527679
A08848,47.41721927,-121.739514
A08849,47.41707276,-121.7262603
A08850,47.41692472,-121.7130066
A08851,47.41677515,-121.6997531
A08852,47.41662404,-121.6864996
A08853,47.41647141,-121.6732463
A08854,47.41631724,-121.6599931
A08855,47.41616154,-121.64674
A08856,47.41600431,-121.633487
A08857,47.41584555,-121.6202341
A08858,47.41568525,-121.6069813
A08859,47.41552343,-121.5937286
A08860,47.41536007,-121.5804761
A08861,47.41519518,-121.5672237
A08862,47.41502876,-121.5539714
A08863,47.41486081,-121.5407192
A08864,47.41469133,-121.5274671
A08865,47.41452031,-121.5142152
A08866,47.41434777,-121.5009633
A08867,47.41417369,-121.4877116
A08868,47.41399808,-121.4744601
A08869,47.41382094,-121.4612086
A08870,47.41364227,-121.4479573
A08871,47.41346207,-121.4347061
A08872,47.41328034,-121.421455
A08873,47.41309707,-121.4082041
A08874,47.41291228,-121.3949533
A08875,47.41272595,-121.3817026
A08876,47.4125381,-121.3684521
A08877,47.41234871,-121.3552017
A08878,47.41215779,-121.3419514
A08879,47.41196534,-121.3287013
A08880,47.41177136,-121.3154513
A08881,47.41157585,-121.3022015
A08882,47.41137881,-121.2889517
A08883,47.41118023,-121.2757022
A08884,47.41098013,-121.2624527
A08885,47.4107785,-121.2492035
A08886,47.41057533,-121.2359543
A08887,47.41037064,-121.2227053
A08888,47.41016441,-121.2094565
A08889,47.40995666,-121.1962078
A08890,47.40974737,-121.1829592
A08891,47.40953656,-121.1697108
A08892,47.40932421,-121.1564626
A08893,47.43295269,-123.2111147
A08894,47.43297634,-123.1978538
A08895,47.43299846,-123.1845929
A08896,47.43301904,-123.171332
A08897,47.43303809,-123.158071
A08898,47.4330556,-123.1448101
A08899,47.43307159,-123.1315491
A08900,47.43308604,-123.1182882
A08901,47.43309895,-123.1050272
A08902,47.43311033,-123.0917662
A08903,47.43312018,-123.0785052
A08904,47.43312849,-123.0652442
A08905,47.43313527,-123.0519832
A08906,47.43314052,-123.0387222
A08907,47.43314423,-123.0254612
A08908,47.43314641,-123.0122001
A08909,47.43314705,-122.9989391
A08910,47.43314616,-122.9856781
A08911,47.43314374,-122.9724171
A08912,47.43313978,-122.9591561
A08913,47.43313429,-122.9458951
A08914,47.43312726,-122.932634
A08915,47.43311871,-122.919373
A08916,47.43310861,-122.906112
A08917,47.43309699,-122.8928511
A08918,47.43308383,-122.8795901
A08919,47.43306913,-122.8663291
A08920,47.43305291,-122.8530682
A08921,47.43303514,-122.8398072
A08922,47.43301585,-122.8265463
A08923,47.43299502,-122.8132854
A08924,47.43297266,-122.8000245
A08925,47.43294876,-122.7867636
A08926,47.43292333,-122.7735027
A08927,47.43289637,-122.7602418
A08928,47.43286787,-122.746981
A08929,47.43283784,-122.7337202
A08930,47.43280627,-122.7204594
A08931,47.43277317,-122.7071987
A08932,47.43273854,-122.6939379
A08933,47.43270237,-122.6806772
A08934,47.43266467,-122.6674165
A08935,47.43262544,-122.6541559
A08936,47.43258467,-122.6408952
A08937,47.43254237,-122.6276346
A08938,47.43249854,-122.614374
A08939,47.43245317,-122.6011135
A08940,47.43240627,-122.587853
A08941,47.43235783,-122.5745925
A08942,47.43230786,-122.5613321
A08943,47.43225636,-122.5480717
A08944,47.43220332,-122.5348113
A08945,47.43214875,-122.521551
A08946,47.43209265,-122.5082907
A08947,47.43203501,-122.4950305
A08948,47.43197584,-122.4817703
A08949,47.43191513,-122.4685101
A08950,47.43185289,-122.45525
A08951,47.43178912,-122.4419899
A08952,47.43172382,-122.4287299
A08953,47.43165698,-122.4154699
A08954,47.43158861,-122.40221
A08955,47.4315187,-122.3889501
A08956,47.43144726,-122.3756903
A08957,47.43137429,-122.3624305
A08958,47.43129978,-122.3491708
A08959,47.43122374,-122.3359111
A08960,47.43114617,-122.3226515
A08961,47.43106706,-122.3093919
A08962,47.43098642,-122.2961324
A08963,47.43090425,-122.282873
A08964,47.43082054,-122.2696136
A08965,47.4307353,-122.2563542
A08966,47.43064853,-122.243095
A08967,47.43056022,-122.2298358
A08968,47.43047039,-122.2165766
A08969,47.43037901,-122.2033176
A08970,47.43028611,-122.1900586
A08971,47.43019167,-122.1767996
A08972,47.43009569,-122.1635407
A08973,47.42999819,-122.1502819
A08974,47.42989915,-122.1370232
A08975,47.42979858,-122.1237645
A08976,47.42969647,-122.1105059
A08977,47.42959284,-122.0972474
A08978,47.42948766,-122.083989
A08979,47.42938096,-122.0707306
A08980,47.42927272,-122.0574723
A08981,47.42916295,-122.0442141
A08982,47.42905165,-122.030956
A08983,47.42893881,-122.0176979
A08984,47.42882444,-122.00444
A08985,47.42870854,-121.9911821
A08986,47.42859111,-121.9779243
A08987,47.42847214,-121.9646665
A08988,47.42835164,-121.9514089
A08989,47.42822961,-121.9381514
A08990,47.42810604,-121.9248939
A08991,47.42798094,-121.9116365
A08992,47.42785431,-121.8983792
A08993,47.42772614,-121.885122
A08994,47.42759645,-121.8718649
A08995,47.42746522,-121.8586079
A08996,47.42733246,-121.845351
A08997,47.42719816,-121.8320942
A08998,47.42706233,-121.8188375
A08999,47.42692497,-121.8055809
A09000,47.42678608,-121.7923243
A09001,47.42664566,-121.7790679
A09002,47.4265037,-121.7658116
A09003,47.42636021,-121.7525554
A09004,47.42621519,-121.7392992
A09005,47.42606863,-121.7260432
A09006,47.42592055,-121.7127873
A09007,47.42577093,-121.6995315
A09008,47.42561977,-121.6862758
A09009,47.42546709,-121.6730202
A09010,47.42531288,-121.6597647
A09011,47.42515713,-121.6465094
A09012,47.42499985,-121.6332541
A09013,47.42484103,-121.619999
A09014,47.42468069,-121.606744
A09015,47.42451881,-121.593489
A09016,47.42435541,-121.5802342
A09017,47.42419047,-121.5669796
A09018,47.42402399,-121.553725
A09019,47.42385599,-121.5404706
A09020,47.42368645,-121.5272162
A09021,47.42351538,-121.513962
A09022,47.42334279,-121.500708
A09023,47.42316865,-121.487454
A09024,47.42299299,-121.4742002
A09025,47.4228158,-121.4609465
A09026,47.42263707,-121.4476929
A09027,47.42245681,-121.4344394
A09028,47.42227502,-121.4211861
A09029,47.4220917,-121.4079329
A09030,47.42190685,-121.3946799
A09031,47.42172046,-121.3814269
A09032,47.42153255,-121.3681742
A09033,47.4213431,-121.3549215
A09034,47.42115212,-121.341669
A09035,47.42095961,-121.3284166
A09036,47.42076557,-121.3151644
